code,ó¨ìÆéëéYçáåv,åªã‡ãyÇ—óaã‡,óLå`å≈íËéëéY,óLå`å≈íËéëéYçáåv,ìäéëóLâøèÿåî,ìäéëÇªÇÃëºÇÃéëéYçáåv,ó¨ìÆïâç¬çáåv,å≈íËïâç¬çáåv
3678,33902.0,12703.0,,303.0,2761.0,2651.0,25425.0,5593.0
3681,5299218.0,2545945.0,1616177.0,,,,5767283.0,1514495.0
3686,3156214.0,2593580.0,,18830.0,622027.0,680554.0,428584.0,77022.0
3688,37979.0,15169.0,1446.0,,4501.0,5920.0,23815.0,1508.0
3689,2073557.0,542436.0,171251.0,,216118.0,1051861.0,1854295.0,232789.0
3738,183612.0,49401.0,,4487.0,4119.0,22603.0,148474.0,21325.0
3744,5732009.0,2648683.0,,128760.0,251527.0,563290.0,,
3762,24110992.0,8929277.0,,690470.0,801307.0,3784265.0,,
3765,118886.0,102743.0,,879.0,59.0,5596.0,14896.0,1219.0
3772,23610359.0,2159660.0,,97310.0,1769387.0,2019856.0,1707478.0,15418894.0
3774,93404657.0,,17084401.0,,,,73259027.0,
3775,2389210.0,841359.0,,54483.0,2000.0,38473.0,375853.0,416960.0
3782,2617054.0,1713292.0,,280413.0,96111.0,208993.0,470290.0,231773.0
3784,13956778.0,6819846.0,,1282726.0,,1867588.0,6111112.0,2826692.0
3803,670576.0,321458.0,,0.0,94975.0,129173.0,120598.0,332275.0
3807,513821.0,235211.0,58575.0,,1546395.0,1672856.0,255659.0,78735.0
3816,3180924.0,2727203.0,,1130080.0,,594349.0,512999.0,315791.0
3817,25094.0,8940.0,,189.0,9029.0,12279.0,11104.0,4351.0
3826,2544665.0,1473588.0,,58674.0,110273.0,325537.0,1066973.0,
3830,8479676.0,3489979.0,,1856362.0,204476.0,682757.0,3820779.0,3264681.0
3834,8495.0,4239.0,,2370.0,1059.0,1368.0,1821.0,
3840,955322.0,205657.0,,28838.0,,28679.0,392572.0,
3843,26380267.0,15504664.0,3033282.0,,2029947.0,3044536.0,12234414.0,8181679.0
3845,1043481.0,475313.0,,256.0,,47590.0,520792.0,141516.0
3848,3699276.0,3460713.0,,188747.0,505456.0,723668.0,866851.0,86463.0
3854,5162534.0,2498604.0,458611.0,,,1149450.0,2065595.0,1557863.0
3857,16349114.0,6367346.0,,2214212.0,1203797.0,2941986.0,10032451.0,2933060.0
3861,668770.0,130529.0,,1041413.0,163961.0,259083.0,441713.0,674117.0
3864,88614.0,15701.0,,88934.0,20231.0,30298.0,,
3878,18482.0,4060.0,,16538.0,4652.0,5099.0,15852.0,9492.0
3891,14555754.0,4578740.0,,9228137.0,255532.0,1177666.0,4979982.0,3444928.0
3908,1829670.0,1539510.0,,261849.0,,65175.0,304311.0,146141.0
3915,8845697.0,6094887.0,,387577.0,5021198.0,5583754.0,3563262.0,1544681.0
3919,6921940.0,5049032.0,,85375.0,239478.0,638171.0,3127739.0,454935.0
3920,2381848.0,1171678.0,43795.0,,378548.0,593425.0,1153469.0,341439.0
3922,3051215.0,2531595.0,,87609.0,800.0,170962.0,968112.0,5357.0
3927,1750730.0,1529598.0,,0.0,144027.0,281895.0,364093.0,435432.0
3928,3447888.0,1836046.0,58802.0,,205905.0,856271.0,1177461.0,584454.0
3932,38256.0,27986.0,,571.0,6092.0,7199.0,5997.0,4278.0
3939,2025870.0,1899510.0,46800.0,,,92823.0,383238.0,12061.0
3943,13697931.0,7053667.0,,6749358.0,1175528.0,1879905.0,5772834.0,1982382.0
3947,20591288.0,2484142.0,,21420673.0,22025361.0,23075987.0,18337681.0,8527231.0
3954,16205812.0,7575986.0,,4747924.0,6036082.0,6820219.0,6715801.0,2050438.0
3955,8616.0,2922.0,,7495.0,1206.0,2509.0,4065.0,536.0
3961,1056559.0,824554.0,26345.0,,,21638.0,119295.0,
3977,484584.0,211376.0,,70221.0,25590.0,48330.0,201649.0,179713.0
3987,1692830.0,701956.0,157064.0,,,106280.0,548949.0,415243.0
3991,1950576.0,1672982.0,96981.0,,,182258.0,912134.0,
3992,2970456.0,2038930.0,,37670.0,111775.0,392454.0,838128.0,
3994,12525363.0,7603084.0,479787.0,,2358779.0,3292478.0,7884293.0,3011526.0
4016,1116719.0,387495.0,21602.0,,,,728067.0,193262.0
4017,3568212.0,2885204.0,,18517.0,,107530.0,2313503.0,298928.0
4019,1448444.0,1398105.0,4488.0,,,,535437.0,103746.0
4020,557014.0,437614.0,4220.0,,,,94261.0,4432.0
4027,36979.0,13329.0,,17624.0,11797.0,12806.0,9999.0,8948.0
4044,132113.0,27975.0,,103382.0,42514.0,48034.0,59116.0,56706.0
4046,73876.0,17436.0,,20536.0,22965.0,24178.0,26818.0,15322.0
4053,6187626.0,5241695.0,,81236.0,175614.0,277474.0,1012047.0,166063.0
4055,1425951.0,1024808.0,22760.0,,,,220023.0,48254.0
4063,1914909.0,866882.0,,1165149.0,150573.0,291635.0,363246.0,130743.0
4100,23065.0,6629.0,,10709.0,3526.0,7807.0,19051.0,13356.0
4102,8677685.0,3461053.0,,3174084.0,4388409.0,4707288.0,3109922.0,3677371.0
4168,3361584.0,2922173.0,191036.0,,,,582990.0,187522.0
4170,3341018.0,3057759.0,4235.0,,,151177.0,273245.0,250000.0
4176,1867300.0,1454822.0,,108944.0,,188185.0,1880454.0,
4177,2574760.0,2439458.0,,55462.0,,110779.0,1145144.0,562570.0
4178,1208076.0,616156.0,1294.0,,,,479877.0,
4193,1624557.0,1054884.0,,299713.0,10106.0,191883.0,1020049.0,440034.0
4228,62744.0,12531.0,,61432.0,21350.0,30889.0,43305.0,44475.0
4243,3321603.0,1737504.0,,1910596.0,16192.0,197475.0,995447.0,915777.0
4274,1882268.0,868191.0,,1742288.0,,,,
4275,20746.0,5547.0,,19874.0,8979.0,10248.0,12834.0,9142.0
4284,7477501.0,4527520.0,635887.0,,1395067.0,2572799.0,2376038.0,2104462.0
4304,6394852.0,4768232.0,,314560.0,254810.0,900138.0,,
4307,324298.0,154847.0,,61207.0,32754.0,156902.0,154458.0,119108.0
4308,9754573.0,6525595.0,,510341.0,3991.0,372762.0,2390736.0,280285.0
4320,6384254.0,2485309.0,572915.0,,,1954866.0,3038990.0,1332755.0
4323,9696321.0,4854727.0,,542601.0,632126.0,2243803.0,4388151.0,1623034.0
4341,9188.0,929.0,,964.0,41.0,923.0,5670.0,167.0
4345,8563.0,6216.0,,4078.0,,420.0,2539.0,1786.0
4348,43964.0,29956.0,,1054.0,7494.0,9776.0,14241.0,355.0
4355,5329905.0,2491173.0,,12614099.0,21975.0,1028144.0,8544968.0,7961499.0
4356,4077780.0,630568.0,121442.0,,,246286.0,1215862.0,54665.0
4386,1669764.0,714276.0,,68136.0,1605.0,839895.0,738312.0,311323.0
4387,1881116.0,1253624.0,,31229.0,35000.0,142157.0,641694.0,15322.0
4394,1443219.0,1269455.0,18700.0,,,,99017.0,
4396,5071071.0,2403769.0,335507.0,,,,3044913.0,534424.0
4397,2790524.0,2481754.0,64753.0,,,,1596377.0,
4403,155176.0,78669.0,,62212.0,47744.0,53158.0,48360.0,19659.0
4422,707497.0,647444.0,67375.0,,,,94065.0,1124.0
4427,15839020.0,12143092.0,555299.0,,,,5025823.0,4669795.0
4428,1351491.0,1169518.0,35839.0,,,,319136.0,55187.0
4435,2262608.0,1955069.0,,235914.0,96146.0,500954.0,1597747.0,454858.0
4439,7409238.0,4144437.0,340467.0,,24444.0,352743.0,2998752.0,356444.0
4461,43997.0,11595.0,,34317.0,4372.0,5884.0,22071.0,25556.0
4463,27660.0,9209.0,,23511.0,,3430.0,17874.0,12069.0
4481,7733955.0,5698028.0,36790.0,,868084.0,1140106.0,1650638.0,199830.0
4486,1542761.0,1511691.0,,92403.0,,57423.0,474618.0,21293.0
4491,3068624.0,2045720.0,,29586.0,288731.0,570644.0,799675.0,542209.0
4506,459795.0,,64966.0,,,,278147.0,
4512,7638052.0,2843762.0,,3526508.0,2466163.0,3206634.0,1712726.0,1474174.0
4523,521405.0,,144638.0,,,,251965.0,
4524,6111.0,2703.0,,4734.0,3148.0,3211.0,2074.0,2098.0
4526,53326.0,19230.0,,27861.0,20573.0,24667.0,52812.0,7048.0
4544,118013.0,42961.0,,61162.0,10388.0,45966.0,62918.0,74534.0
4548,43558.0,15192.0,,8302.0,14373.0,15703.0,5609.0,702.0
4552,48545.0,26260.0,,17172.0,2572.0,4833.0,29028.0,6199.0
4556,4057857.0,2243770.0,,2531546.0,156554.0,275389.0,1893860.0,408961.0
4558,2956746.0,1457724.0,,1730512.0,29886.0,416234.0,2026715.0,698994.0
4569,114027.0,27445.0,,23896.0,23645.0,25417.0,27407.0,15057.0
4574,16128.0,4706.0,,9878.0,1229.0,2235.0,5165.0,1498.0
4579,3328551.0,2035009.0,,362107.0,887792.0,901229.0,357668.0,52507.0
4592,13131925.0,12480165.0,,141784.0,,16464.0,2468900.0,2525000.0
4598,2115321.0,2088612.0,,41594.0,,4264.0,82465.0,
4617,72132.0,24683.0,,24449.0,7211.0,8185.0,36187.0,5870.0
4621,26033.0,14663.0,,16192.0,3353.0,4302.0,4922.0,3198.0
4625,8829315.0,2823839.0,,4366828.0,679239.0,1003033.0,4187478.0,690431.0
4627,17585153.0,7292633.0,,6394342.0,417199.0,605513.0,4650432.0,742457.0
4649,6423261.0,3014197.0,,3534642.0,2381943.0,4093523.0,3349985.0,2809158.0
4650,1459134.0,900903.0,,4447056.0,26676.0,938993.0,2990784.0,2475249.0
4658,20156.0,6686.0,,8284.0,5620.0,6311.0,10360.0,4161.0
4667,5428504.0,4213646.0,,716484.0,623436.0,760454.0,1041805.0,313250.0
4671,21449.0,11618.0,,9200.0,3824.0,5839.0,10239.0,6343.0
4680,54019.0,44851.0,,79257.0,,16499.0,24258.0,85425.0
4709,10487021.0,5016411.0,,1437746.0,1428364.0,2563596.0,6236145.0,1152193.0
4714,7018304.0,3963694.0,,3115682.0,124027.0,3628859.0,4600399.0,2764692.0
4719,29811112.0,20532135.0,,683509.0,1386622.0,4799033.0,6619542.0,1496288.0
4722,26735712.0,16811732.0,,1188267.0,16780050.0,18377969.0,6593028.0,4384081.0
4732,81528.0,67770.0,,103302.0,1248.0,10680.0,26922.0,10253.0
4752,5434556.0,4593754.0,,170248.0,242789.0,1161237.0,950293.0,2105804.0
4760,2964795.0,1350872.0,,1334106.0,,179553.0,1824020.0,710941.0
4771,4133084.0,3506240.0,,2608872.0,522421.0,1274273.0,1647632.0,115832.0
4812,76303.0,3276.0,4009.0,,,9945.0,31287.0,2944.0
4820,10759.0,7905.0,,1371.0,679.0,8499.0,3898.0,1885.0
4826,12561798.0,5440551.0,,202326.0,1414857.0,2378185.0,2561429.0,100007.0
4838,4561140.0,2825288.0,,911575.0,330512.0,1273861.0,2308795.0,757631.0
4840,2012749.0,1449498.0,,3964453.0,165234.0,368513.0,360049.0,1923861.0
4888,1810866.0,1251276.0,,68485.0,,89512.0,319118.0,1498686.0
4917,39775.0,16143.0,,28387.0,10735.0,12031.0,12298.0,5899.0
4918,2850291.0,113430.0,,812079.0,,1017042.0,2201325.0,965125.0
4922,205031.0,103391.0,,62892.0,15184.0,26308.0,61608.0,5478.0
4926,4401315.0,2323792.0,,3669948.0,375971.0,1391478.0,1440893.0,527339.0
4936,2939088.0,1421336.0,309193.0,,,,593506.0,161747.0
4960,7874082.0,2137101.0,,5404031.0,130588.0,356396.0,5970489.0,3147955.0
4963,21824442.0,3855589.0,,15405934.0,942177.0,1684737.0,8732245.0,762711.0
4973,8096622.0,4369972.0,,210343.0,7723637.0,7766638.0,1042889.0,1857375.0
4974,49115.0,25993.0,,29766.0,,1495.0,13191.0,2256.0
4978,5244972.0,2601406.0,,173576.0,543232.0,592137.0,553429.0,103003.0
4979,16375.0,3402.0,3599.0,,,,12655.0,9729.0
4980,43259.0,20531.0,,22635.0,,6252.0,25552.0,16344.0
4992,33132.0,1102.0,,8621.0,7319.0,7561.0,14100.0,4896.0
4998,29866167.0,6578216.0,,8466327.0,5726924.0,6326077.0,24112233.0,2236751.0
4999,16985991.0,5987114.0,,4040864.0,734093.0,1242082.0,7630985.0,1387393.0
5013,19330.0,8077.0,,11325.0,10784.0,12511.0,9758.0,6441.0
5021,605808.0,52972.0,,865433.0,122402.0,193303.0,752488.0,507408.0
5070,2890078.0,1776379.0,,869712.0,,621440.0,1733081.0,639012.0
5184,38922.0,16085.0,,20446.0,2805.0,3849.0,14098.0,6469.0
5208,42355204.0,13215508.0,,13217395.0,10666038.0,11439946.0,14118258.0,5694340.0
5218,28620405.0,12485812.0,,15808748.0,4775512.0,5332395.0,7989660.0,5638329.0
5277,3874844.0,2664828.0,,3898732.0,318866.0,366035.0,921643.0,439721.0
5285,7578185.0,1723783.0,,5589022.0,239331.0,676450.0,7568496.0,1377119.0
5290,30376708.0,11761051.0,,11881861.0,1219688.0,3726493.0,,
5302,42220.0,14835.0,,20142.0,4978.0,7601.0,15501.0,4353.0
5344,53714567.0,34088967.0,,22332378.0,248510.0,1752489.0,9612119.0,2103651.0
5356,9576487.0,2695659.0,,5560349.0,1539009.0,2030392.0,4777866.0,1389272.0
5358,11691.0,3857.0,,6521.0,1218.0,2050.0,3423.0,1374.0
5406,1156180.0,262345.0,,1078619.0,172415.0,311508.0,815747.0,997750.0
5440,169894.0,66959.0,,94377.0,10660.0,14396.0,80622.0,37077.0
5476,21344.0,164.0,,13625.0,879.0,2180.0,17182.0,5319.0
5491,30978.0,8771.0,,29608.0,2098.0,3463.0,25578.0,18123.0
5603,15542.0,2601.0,,9834.0,2119.0,2204.0,11159.0,3395.0
5699,2859370.0,1678573.0,,1973934.0,275437.0,472402.0,1501191.0,610019.0
5707,56979.0,5934.0,,35978.0,6981.0,10509.0,,
5711,1039894.0,153086.0,,665402.0,217477.0,283818.0,858838.0,562313.0
5715,88625.0,17748.0,,89817.0,34449.0,39490.0,47839.0,76071.0
5724,3804464.0,1682141.0,,2891363.0,116348.0,357233.0,2569015.0,1278558.0
5741,294502.0,28085.0,,355809.0,14325.0,38130.0,251150.0,285365.0
5803,317374.0,74740.0,,183994.0,27676.0,53425.0,216316.0,168324.0
5817,3309993.0,536717.0,,3372410.0,93912.0,1759217.0,1774322.0,2255077.0
5911,104632.0,19602.0,,39072.0,17282.0,24516.0,40789.0,24960.0
5918,21758.0,9925.0,,12445.0,9249.0,9527.0,3793.0,3821.0
5933,33185229.0,5535238.0,,14533863.0,1671110.0,6520764.0,16159280.0,11605588.0
5957,30138901.0,10057208.0,,12978047.0,1618564.0,3905235.0,12985291.0,4708949.0
5959,54772.0,15899.0,,21454.0,7612.0,9421.0,20031.0,10391.0
5986,14157000.0,3479988.0,,6117748.0,1578394.0,2231372.0,,
6028,56797.0,,1656.0,,,,40325.0,
6033,2995046.0,1777970.0,,57585.0,1274753.0,1540971.0,1236459.0,95280.0
6046,1958023.0,1821500.0,8508.0,,,66624.0,139664.0,14300.0
6049,8263234.0,7699335.0,210809.0,,,,491825.0,57665.0
6050,4365809.0,3253486.0,505575.0,,,,1339817.0,277048.0
6054,3630636.0,2777009.0,,,,182160.0,442881.0,41932.0
6074,1267009.0,948026.0,,4836631.0,2100.0,904021.0,2020235.0,2631658.0
6078,3957158.0,2396456.0,,9039827.0,,,4031394.0,7099333.0
6089,23570.0,,1082.0,,,,24790.0,
6091,9682854.0,2637842.0,,3480947.0,2500771.0,4167283.0,3342129.0,243826.0
6094,13358741.0,6597181.0,177154.0,,5482644.0,6204333.0,8919134.0,6366391.0
6095,6628961.0,5128935.0,99790.0,,,,1184844.0,206829.0
6104,102752.0,42417.0,,20758.0,8341.0,10213.0,38969.0,13174.0
6141,221676.0,,131637.0,,,,230518.0,
6143,89767.0,46673.0,,30461.0,,6035.0,37798.0,30096.0
6151,44054.0,26004.0,,12076.0,3118.0,4539.0,3144.0,4074.0
6157,10895417.0,7674235.0,,5477067.0,49655.0,529299.0,,
6159,7649655.0,3978051.0,,2970909.0,2178121.0,2289364.0,1099258.0,255360.0
6176,3361716.0,1652265.0,31332.0,,,442265.0,822085.0,509444.0
6181,1502495.0,562556.0,,735823.0,136774.0,782265.0,2414385.0,3002369.0
6182,2845577.0,2276395.0,,431406.0,664923.0,1003523.0,2058843.0,1308428.0
6188,3536955.0,1959873.0,,739665.0,,,,
6197,24196.0,8973.0,,12083.0,589.0,8111.0,20580.0,21050.0
6200,3801815.0,2846806.0,,1104074.0,,,2373025.0,65382.0
6238,19573842.0,12255623.0,,2574510.0,25303.0,1372273.0,4241582.0,6629.0
6247,32597.0,15115.0,,14863.0,13637.0,17124.0,9306.0,2558.0
6250,87034.0,11923.0,,22904.0,,6699.0,40088.0,14198.0
6271,23375.0,12690.0,,12584.0,6765.0,8525.0,2608.0,115.0
6273,1096953.0,629291.0,,198540.0,72383.0,232987.0,,
6276,3060077.0,1293241.0,,328794.0,245374.0,280805.0,963357.0,103053.0
6291,15729286.0,6380900.0,,3674779.0,,629670.0,6504070.0,965690.0
6306,32381.0,12491.0,,9183.0,4528.0,6472.0,14418.0,2827.0
6336,7045151.0,2502368.0,,4644373.0,62328.0,317346.0,5007039.0,3708337.0
6338,6838509.0,2612410.0,,2000472.0,435042.0,798999.0,3890215.0,457945.0
6356,8319570.0,2949846.0,,1626303.0,628542.0,1254488.0,2011730.0,775785.0
6369,31616.0,7413.0,,15641.0,9909.0,11024.0,13086.0,9193.0
6370,176482.0,,117603.0,,,,74952.0,
6383,350604.0,94167.0,,49547.0,14965.0,35289.0,,
6400,3571614.0,776497.0,,3526244.0,160087.0,388183.0,3603639.0,2008031.0
6403,17622.0,4883.0,,2074.0,996.0,2107.0,9558.0,2525.0
6418,25814488.0,12433846.0,,3072464.0,1093062.0,2858723.0,,
6425,73307.0,30721.0,,441677.0,17496.0,64096.0,70813.0,150241.0
6465,288826.0,220218.0,42764.0,,,,88953.0,23377.0
6470,57788.0,21308.0,,46818.0,3586.0,7108.0,23174.0,26215.0
6482,22509500.0,11690730.0,,10531559.0,285724.0,1393012.0,5321953.0,167319.0
6513,23943.0,7287.0,,10382.0,4986.0,6056.0,8223.0,9104.0
6532,22764.0,,2027.0,,,,10653.0,
6533,6794989.0,4391415.0,86540.0,,,,3539107.0,515788.0
6544,8168296.0,1674107.0,,8175047.0,120005.0,1520335.0,7242580.0,2725803.0
6549,3254146.0,1107765.0,,1211134.0,,368146.0,2238742.0,531132.0
6553,5574050.0,2586877.0,,580900.0,,307170.0,4129915.0,235719.0
6555,1308027.0,,21510.0,,,,831849.0,
6558,1444629.0,1202352.0,,65610.0,,126220.0,809496.0,204890.0
6565,3574556.0,2981739.0,,16108277.0,500.0,730181.0,2667896.0,11785566.0
6568,5137236.0,1962975.0,,6961242.0,264533.0,621780.0,1286902.0,1373275.0
6570,6046515.0,4647204.0,,3321721.0,116904.0,1596732.0,3235082.0,4723501.0
6572,15178613.0,13405199.0,,134755.0,821751.0,1341356.0,3693527.0,1703339.0
6579,1996705.0,1639261.0,,33387.0,141167.0,237943.0,780042.0,258790.0
6584,50735.0,14418.0,,28629.0,5690.0,7232.0,33929.0,17452.0
6614,2118853.0,576565.0,,830370.0,98141.0,645967.0,1360838.0,1031172.0
6616,22421604.0,11737170.0,,5965946.0,966440.0,2205227.0,7679092.0,4043114.0
6628,5106.0,470.0,,82.0,913.0,1115.0,8400.0,294.0
6632,167451.0,,52127.0,,,,106541.0,
6634,2334682.0,798723.0,358875.0,,1601441.0,2060982.0,1758132.0,1891695.0
6638,39163076.0,10839746.0,,9288734.0,131334.0,1895369.0,24969051.0,9656381.0
6640,38480.0,12674.0,,44242.0,,2479.0,18804.0,14792.0
6643,17403159.0,6651576.0,,5140791.0,987420.0,2944572.0,5934509.0,3158811.0
6663,2797877.0,1602557.0,,1450910.0,,620736.0,1137480.0,1256485.0
6664,11270881.0,6170166.0,,2387330.0,3395.0,305996.0,4550586.0,5165126.0
6696,672360.0,473018.0,,127504.0,,100187.0,198846.0,10389.0
6701,1860832.0,,10743.0,,,,1197523.0,
6703,222170.0,44845.0,,51314.0,38632.0,86091.0,154151.0,105795.0
6730,,,,96.0,783.0,985.0,,
6737,71506.0,9382.0,,18858.0,56149.0,57266.0,17929.0,17679.0
6753,1188770.0,341917.0,,438486.0,164181.0,254855.0,885582.0,677505.0
6777,7080000.0,4207862.0,,3403710.0,1886447.0,2063017.0,1461842.0,713428.0
6794,59040.0,15470.0,,15213.0,1482.0,2790.0,18738.0,2501.0
6804,138138.0,52371.0,,16499.0,4945.0,6840.0,36609.0,16034.0
6806,248047.0,,61182.0,,,,32012.0,
6817,48150.0,,38513.0,,,,33383.0,
6824,29954439.0,14708742.0,,7558707.0,4470904.0,6706282.0,7478213.0,2974404.0
6841,345311.0,102916.0,,84579.0,50887.0,62887.0,168993.0,35317.0
6857,279095.0,,41613.0,,,,89811.0,
6861,1158223.0,401201.0,,23806.0,813077.0,823592.0,94521.0,2507.0
6863,10403012.0,4679178.0,,2934692.0,1499411.0,1779319.0,1347428.0,450035.0
6866,18915672.0,12822679.0,,10380528.0,,,2790158.0,1369064.0
6875,50866164.0,21407837.0,,1498311.0,3590087.0,21704697.0,,
6901,11494.0,1157.0,,3698.0,3449.0,3494.0,8140.0,1291.0
6924,45195.0,18503.0,,15781.0,4611.0,5524.0,19842.0,15785.0
6937,29023.0,5852.0,,23123.0,3130.0,5207.0,14688.0,11609.0
6938,7547509.0,2313352.0,,2786551.0,99938.0,3924305.0,,
6954,889694.0,429784.0,,576846.0,109212.0,148699.0,,
6960,118663.0,56590.0,,40778.0,10051.0,30735.0,47098.0,6683.0
6961,26660.0,13755.0,,14336.0,2340.0,3509.0,6114.0,937.0
6995,226003.0,74202.0,,93458.0,55620.0,97415.0,106652.0,42330.0
6999,43578.0,19334.0,,28243.0,5263.0,8772.0,12421.0,7383.0
7030,9687527.0,6636997.0,,3195133.0,,1704712.0,7850615.0,3052839.0
7031,1887880.0,1567475.0,,57931.0,,84733.0,415279.0,
7037,3367699.0,1885683.0,,2189836.0,,1613567.0,2990296.0,2768713.0
7044,3634567.0,2083615.0,138869.0,,478322.0,756131.0,2328209.0,227810.0
7045,2764527.0,1851160.0,,13050.0,,163879.0,853719.0,114626.0
7057,4321433.0,3006451.0,,27576.0,332015.0,468653.0,2410230.0,700059.0
7064,418196.0,311053.0,,124474.0,,101190.0,339712.0,90270.0
7065,5066576.0,2706423.0,,13099249.0,,583581.0,4545941.0,7594168.0
7070,3723011.0,2100856.0,,2219433.0,,638862.0,,
7073,1480246.0,1145140.0,,114387.0,264957.0,496393.0,659647.0,840991.0
7076,1031337.0,1006208.0,17277.0,,4719.0,68864.0,76845.0,
7082,1862829.0,1629076.0,8840.0,,,,224977.0,241241.0
7085,14676442.0,9515075.0,,324420.0,20000.0,562595.0,7832457.0,19638547.0
7087,9599683.0,4547104.0,,771129.0,59255.0,942543.0,4238519.0,1175298.0
7088,18101.0,14297.0,,509.0,10.0,1386.0,8823.0,
7089,1252839.0,1042949.0,,34806.0,31003.0,108202.0,275592.0,83338.0
7097,3543401.0,2138541.0,,6722838.0,,,2740288.0,4987695.0
7192,18791127.0,4971243.0,,194660.0,10183.0,986350.0,13118191.0,1238558.0
7202,1183346.0,404754.0,,767563.0,191682.0,275096.0,623965.0,415991.0
7213,11746898.0,3388858.0,,1635898.0,615899.0,1058117.0,9048946.0,1167908.0
7215,38954.0,12710.0,,27557.0,360.0,1984.0,31529.0,16775.0
7220,102053.0,24143.0,,102249.0,9749.0,15348.0,89862.0,40289.0
7231,122360.0,24477.0,,98091.0,29257.0,40329.0,84201.0,72084.0
7235,21439236.0,5430048.0,,8616074.0,926116.0,1035350.0,7784697.0,328983.0
7240,368362.0,120421.0,,239301.0,163199.0,191291.0,197131.0,103755.0
7247,46474.0,4253.0,,37630.0,6709.0,8894.0,31218.0,34276.0
7261,1489595.0,591101.0,,1075168.0,203432.0,309737.0,807650.0,913934.0
7270,1982832.0,,839648.0,,,,882711.0,390313.0
7271,16756.0,5001.0,,12885.0,612.0,1179.0,13990.0,8268.0
7279,121111.0,47373.0,,60382.0,57174.0,62659.0,51485.0,19917.0
7284,10530244.0,3094829.0,,8687038.0,1292018.0,2408505.0,7574943.0,4216621.0
7325,2563195.0,1784909.0,273401.0,,100027.0,605412.0,409215.0,23571.0
7353,2030748.0,1894001.0,8117.0,,,,1265901.0,98342.0
7358,11299.0,7760.0,,1567.0,,1683.0,5389.0,2706.0
7361,1326694.0,565170.0,,73799.0,,213725.0,787511.0,331101.0
7368,6846779.0,5523943.0,,4719239.0,67214.0,964039.0,6567396.0,179626.0
7414,86319.0,5132.0,,55024.0,1497.0,2598.0,62305.0,7839.0
7421,13749.0,7924.0,,12164.0,852.0,5767.0,14497.0,6542.0
7444,15739119.0,3214183.0,,8474412.0,2616818.0,4127020.0,7036571.0,1259126.0
7445,26956.0,11530.0,,4374.0,,10106.0,21667.0,3948.0
7450,12889177.0,988180.0,,16484523.0,79020.0,4170929.0,17059265.0,5745309.0
7451,532396.0,438.0,,78180.0,31452.0,54429.0,458870.0,28403.0
7453,256793.0,129746.0,,69548.0,4598.0,28706.0,69995.0,104910.0
7464,7518398.0,,,3797855.0,,465686.0,4448328.0,1461329.0
7477,2885229.0,1530974.0,,537156.0,186818.0,512330.0,1204244.0,526016.0
7482,20105.0,7629.0,,12603.0,741.0,4214.0,4795.0,1272.0
7483,72020.0,47870.0,,18677.0,1556.0,2813.0,11394.0,7866.0
7486,12141.0,7039.0,,8535.0,4714.0,5109.0,6005.0,1873.0
7505,26017589.0,5525560.0,,723845.0,3853333.0,6018420.0,18193693.0,4573567.0
7514,29327.0,13237.0,,5013.0,1173.0,5550.0,15115.0,10913.0
7516,119422.0,14681.0,,189767.0,3687.0,57111.0,104665.0,157143.0
7518,142482.0,32429.0,,4504.0,171.0,7328.0,66637.0,15350.0
7564,85696.0,57813.0,,20101.0,3.0,6307.0,19090.0,3191.0
7570,39649.0,3661.0,,11829.0,6345.0,11395.0,35345.0,3513.0
7575,44522.0,13708.0,,13111.0,7542.0,14822.0,16467.0,5190.0
7587,17272401.0,5122351.0,149233.0,,,420824.0,8226828.0,220105.0
7594,32062101.0,10332610.0,,6493083.0,1106335.0,1672834.0,16142111.0,1338889.0
7604,7722255.0,4756742.0,,15353335.0,1754143.0,4577581.0,19069990.0,7406078.0
7609,43141362.0,12838823.0,4226110.0,,,2459872.0,26551429.0,3276970.0
7618,26899.0,11408.0,,5213.0,30.0,4626.0,6436.0,4268.0
7630,20294041.0,15801173.0,,12728350.0,1080029.0,7083173.0,4701464.0,6147774.0
7685,5618771.0,3661566.0,337908.0,,,415763.0,2737313.0,2298337.0
7687,1018.0,476.0,,19.0,,55.0,328.0,14.0
